0,0,0,0,0,0,0.121885595,0.497610271,0.778320235,0.964357868,0.990861243,0.921292685,0.773295257,0.471400009,0.086482801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093189965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.817377132,-0.870186127,-0.910095323,-0.936623429,-0.954546043,-0.960744624,-0.961892793,-0.957842629,-0.9452692,-0.925346528,-0.899799141,-0.866206057,-0.823410808,-0.771079077,-0.707660802,-0.630500754,-0.535997812,-0.42403969,-0.289772212,-0.135544393,0,0,0,0,0.081836017,0.210857857,0.333032222,0.426864904,0.502777063,0.557142337,0.610388535,0.637409135,0.686196318,0.705660203,0.720141185,0.728022087,0.755148968,0.742634658,0.720803889,0.688224384,0.652029238,0.59488019,0.548936293,0.511752749,0.482001128,0.448257687,0.409848855,0.375414097,0.346602673,0.32557207,0.312574671,0.308302239,0.302103879,0.293868922,0.282214506,0.267352185,0.248309179,0.223698782,0.19412516,0.157366071,0.117268041,0.075,0.029444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07710429,-0.192852768,-0.310288463,-0.424373737,-0.532812512,-0.634813261,-0.724059319,-0.802573808,-0.873012672,-0.924105063,-0.95903006,-0.976619441,-0.987111814,-0.976757182,-0.971346206,-0.943557021,-0.904293398,-0.849246481,-0.784679499,-0.672965853,-0.533346415,-0.362044897,-0.179511582,-0.009570913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.540178263,-0.654940583,-0.744753154,-0.812632555,-0.866330285,-0.908615602,-0.941258855,-0.963541472,-0.97706428,-0.981781029,-0.978443156,-0.965930279,-0.946095339,-0.918583496,-0.883312537,-0.83989963,-0.785483813,-0.718880763,-0.63817319,-0.541659152,-0.43697359,-0.333510929,-0.230602132,-0.130045068,-0.040356603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084962435,0.232004161,0.3893144,0.55848014,0.704766884,0.818934688,0.896038517,0.924432497,0.900808458,0.866535174,0.821000705,0.756558642,0.674378749,0.569082126,0.433001107,0.269476372,0.066220238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039681694,-0.085197666,-0.139665165,-0.208070648,-0.288581213,-0.373937446,-0.469136247,-0.561453207,-0.64538157,-0.721367653,-0.792667665,-0.851281918,-0.900840083,-0.944701956,-0.970665643,-0.982802272,-0.98070658,-0.972621815,-0.948076534,-0.927903793,-0.891749505,-0.847452949,-0.79141684,-0.727050488,-0.62430856,-0.497341001,-0.343023071,-0.179267317,-0.027864906,0,0,0,0,0,0,0,0.02043765,0.044162826,0.041577825,0.037827557,0.032845062,0.025793651,0.016801322,0.005279503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.244061998,0.193101279,0.140463454,0.098490314,0.059923114,0.022928348,-0.011884671,-0.042879251,-0.071346493,-0.095594211,-0.119747536,-0.139836629,-0.160500834,-0.186750743,-0.215376306,-0.249380851,-0.294170427,-0.348119916,-0.398771693,-0.456043566,-0.505075275,-0.541572844,-0.568425809,-0.592793893,-0.606737979,-0.614990934,-0.620351906,-0.612967647,-0.596087318,-0.570440948,-0.539751787,-0.499741523,-0.460434968,-0.414324451,-0.363301153,-0.304514705,-0.235300273,-0.139976593,-0.024354718,0.114011119,0.260006577,0.390496888,0.497602111,0.584757925,0.654307323,0.729588411,0.811512903,0.88291524,0.939525692,0.978476573,0.995221028,0.98818408,0.977975016,0.964411557,0.945216049,0.920736932,0.889371981,0.848837209,0.800127714,0.739583333,0.673539518,0.603921569,0.528888889,0.447368422,0.376033059,0.304804803,0.237864078,0.180412372,0.137992834,0.091760298,0.054263564,0.02777778,0.014056223,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004064459,0.198283383,0.376731918,0.527506627,0.653358354,0.74970188,0.837152004,0.886822083,0.94922133,0.965024138,0.960210855,0.928930083,0.893831869,0.783883511,0.639537596,0.455567516,0.256753977,0.060077511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030958039,0.214435706,0.383658007,0.527640017,0.649235574,0.743924256,0.831321306,0.884096999,0.950000857,0.972751726,0.977374152,0.958925416,0.940265348,0.85521029,0.741650228,0.595156109,0.436225074,0.275090556,0.146407808,0.042446134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.200546742,0.151951087,0.105793185,0.067667499,0.032748465,-0.002874282,-0.03595866,-0.065341249,-0.094243859,-0.121032813,-0.14746248,-0.172092769,-0.199001837,-0.231112453,-0.267382533,-0.310828259,-0.365330624,-0.429518946,-0.498049741,-0.574652945,-0.649444756,-0.717908918,-0.780338248,-0.839058314,-0.887706778,-0.929071267,-0.965944002,-0.988414215,-0.999904681,-0.999994584,-0.99555568,-0.977894435,-0.964254849,-0.937666395,-0.904820317,-0.862964699,-0.815514624,-0.737956406,-0.641908733,-0.52498056,-0.400853126,-0.285294574,-0.191020174,-0.114426364,-0.053257859,0.013870617,0.087930127,0.153049956,0.205580651,0.242444657,0.260653126,0.258810116,0.256136314,0.252583979,0.247556584,0.241145387,0.232930757,0.222314507,0.209557258,0.193700397,0.176403207,0.158169935,0.138518518,0.11716792,0.098484849,0.079829829,0.062297735,0.047250859,0.03614098,0.024032459,0.014211886,0.007275133,0.003681392,0,0,0,0,0,0,0,0
0,0,-0.124285731,-0.229837786,-0.32157339,-0.404450192,-0.478040132,-0.539456561,-0.592076995,-0.633247618,-0.669361316,-0.694077839,-0.715630401,-0.74118408,-0.766133941,-0.794933976,-0.833971756,-0.880052617,-0.914073228,-0.949187777,-0.967862195,-0.969018767,-0.956221149,-0.940713631,-0.915579481,-0.886850557,-0.854581363,-0.814167792,-0.764766816,-0.708910009,-0.643837307,-0.572686645,-0.49145254,-0.408331729,-0.316242792,-0.210432509,-0.074863318,0,0,0,0,0,0.031868562,0.174374287,0.288108205,0.411522743,0.546165461,0.663706613,0.757199322,0.821768153,0.850315754,0.840262971,0.825678595,0.806302225,0.778880071,0.743909903,0.69910283,0.641196013,0.57161102,0.485119047,0.390770741,0.291316527,0.184126984,0.067669175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.308290324,0.415645727,0.501101527,0.568960489,0.625447712,0.677080609,0.720269708,0.75416182,0.783885503,0.808308406,0.826955295,0.840430452,0.852311553,0.862489761,0.872193853,0.883320466,0.895322414,0.906690823,0.91901691,0.928060176,0.936460808,0.946966476,0.956926408,0.964659358,0.972707915,0.980207548,0.984448213,0.990059771,0.993168844,0.99417795,0.990872646,0.984632854,0.971438356,0.954207117,0.930172467,0.897119359,0.848852683,0.785750121,0.708550504,0.615295842,0.516039157,0.433672333,0.367089047,0.313122853,0.269973978,0.221634691,0.167238398,0.118810712,0.078812492,0.050010742,0.033429832,0.030066016,0.025185859,0.018702228,0.009526353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114407267,0.245343168,0.373249231,0.491579272,0.59981323,0.701073846,0.785734978,0.858061979,0.921744767,0.961943118,0.982993596,0.984301909,0.976602569,0.945805734,0.919363345,0.869822579,0.807477405,0.726989487,0.632057852,0.481840257,0.296065635,0.070083071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.059228192,-0.211115138,-0.331586201,-0.427215094,-0.506668926,-0.5791769,-0.639669926,-0.686985314,-0.728385919,-0.762319605,-0.787973559,-0.80633563,-0.822348761,-0.835681172,-0.848191286,-0.862469104,-0.877524512,-0.891257924,-0.90634889,-0.916407527,-0.925769347,-0.938570663,-0.950935382,-0.960238874,-0.970444945,-0.980146435,-0.985331425,-0.993077745,-0.997680361,-0.999709257,-0.99575657,-0.988083608,-0.970328595,-0.947208444,-0.914568192,-0.869351811,-0.802656724,-0.715899228,-0.609762116,-0.481541458,-0.34503243,-0.232229653,-0.141097675,-0.067246354,-0.008193623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.209541171,0.670003008,0.915813304,0.848133304,0.58542532,0.199996729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.601283217,-0.687742829,-0.761954585,-0.818381769,-0.865201952,-0.903809347,-0.936142616,-0.960992347,-0.97893652,-0.989315921,-0.995060228,-0.993011854,-0.98615903,-0.976981222,-0.963355157,-0.946129023,-0.926217808,-0.902236857,-0.865564091,-0.821397549,-0.766753862,-0.705684992,-0.639942115,-0.575205348,-0.512938872,-0.454753164,-0.397472798,-0.348042691,-0.301783026,-0.26103034,-0.216830783,-0.179940306,-0.130366102,-0.09067027,-0.048783389,-0.003320291,0,0.017807753,0.092158738,0.178153809,0.268237348,0.334353467,0.388794562,0.433132013,0.468498485,0.506502106,0.547555397,0.583163116,0.611122133,0.63014191,0.637605347,0.632714804,0.625619703,0.61619336,0.602852853,0.585840339,0.564042303,0.53587142,0.502019261,0.459942085,0.414042909,0.365659778,0.313513513,0.256858363,0.207281663,0.1577794,0.111256888,0.071329061,0.041848302,0.009717582,0,0,0,0,0,0,0,0,0,0,0
0.567643904,0.59141633,0.59205731,0.590873606,0.583414412,0.571209057,0.554208008,0.534102771,0.512076601,0.490052532,0.462095382,0.433819586,0.400896081,0.355804943,0.303776877,0.241151531,0.158578226,0.057229952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035087718,0.18166149,0.324523763,0.442313296,0.538274842,0.614807397,0.696800825,0.785102541,0.861535959,0.921305239,0.961766289,0.976985474,0.965239592,0.9481989,0.925559141,0.893518519,0.852658639,0.800305111,0.732645567,0.651340996,0.550281955,0.440043407,0.32383901,0.198596491,0.062524735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.304460772,0.418692961,0.512474575,0.58654082,0.648746644,0.705161252,0.752972745,0.790987078,0.823866401,0.850265604,0.870943165,0.885235638,0.89743655,0.908678939,0.919129303,0.931023384,0.944914863,0.95902428,0.971232525,0.980412947,0.985927916,0.990127134,0.991520846,0.990800642,0.989115204,0.986761439,0.981334854,0.976398196,0.96837077,0.95811388,0.942794222,0.924758699,0.898738613,0.869910285,0.834142069,0.78885943,0.725561793,0.645754932,0.548935801,0.432847447,0.309740111,0.207584905,0.124575678,0.057204336,0.003373475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.262522989,-0.443612066,-0.594520654,-0.705284193,-0.793228486,-0.856947371,-0.90641868,-0.939611335,-0.953730368,-0.94894787,-0.931765918,-0.894624893,-0.840922732,-0.774402268,-0.68996956,-0.586253788,-0.461335947,-0.313001117,-0.122306727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308030209,-0.3848856,-0.798614688,-0.575503464,-0.150987693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.965388938,0.989849125,0.995386506,0.997289127,0.993112805,0.982871762,0.968342005,0.950775102,0.929956201,0.907642481,0.879922032,0.850295485,0.815112147,0.768777939,0.714689399,0.649413827,0.56524489,0.463097652,0.355024812,0.229211853,0.106708212,0,0,0,0,0,-0.024629621,-0.055706176,-0.069861085,-0.066050328,-0.058553739,-0.030836718,-0.017208496,0,0,0,0,0,0,0.051327998,0.173034614,0.296187846,0.397370593,0.479728047,0.545440171,0.616408355,0.693464658,0.760524795,0.813536266,0.849885945,0.865102639,0.857700136,0.846960732,0.832692677,0.8125,0.786749241,0.753754941,0.711114467,0.659874608,0.596185065,0.526710402,0.453475936,0.374545454,0.288790158,0.213749062,0.138820637,0.068402472,0.007966261,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254649098,-0.471817007,-0.625635234,-0.716797728,-0.707885305,-0.593283583,-0.427021696,-0.206131078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062378634,-0.225106866,-0.35801532,-0.463882669,-0.574755111,-0.691335517,-0.79062613,-0.865699518,-0.914438714,-0.925834023,-0.897531573,-0.856470945,-0.801919011,-0.7247151,-0.626260629,-0.500111483,-0.337081523,-0.141173003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.202849945,-0.445691626,-0.599833793,-0.668173372,-0.670006642,-0.613291,-0.474323107,-0.273097194,-0.0033115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121742356,0.328751471,0.522556094,0.677694756,0.806454021,0.919287341,0.978810707,0.997637607,0.975214316,0.934773534,0.847206042,0.771525696,0.651673558,0.508689921,0.331845063,0.128317823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.047756522,-0.094611123,-0.129629658,-0.148732783,-0.151295676,-0.146436222,-0.124200655,-0.089313544,-0.049088242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027758528,0.158551149,0.305154923,0.456918807,0.556490068,0.639884414,0.708096732,0.762391768,0.818496747,0.876632757,0.92564246,0.96188594,0.984735011,0.987711214,0.969616205,0.943364328,0.908486862,0.859126984,0.796180683,0.715527951,0.611295681,0.486042693,0.330357142,0.16053019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.575421186,0.686497701,0.767648112,0.830263926,0.879023315,0.919235121,0.949418345,0.969450011,0.98329824,0.990998255,0.990352176,0.983385771,0.971226905,0.950920376,0.925075367,0.893310382,0.850866834,0.79688805,0.738305951,0.665741025,0.593012776,0.529224107,0.470490775,0.412602378,0.366026454,0.326779602,0.287722037,0.266624784,0.253864982,0.250714985,0.245812899,0.251448356,0.24156774,0.240652824,0.236403014,0.228409973,0.202476452,0.187269722,0.17030896,0.151194064,0.130664988,0.127782112,0.126246222,0.125171219,0.12424482,0.12191496,0.117925124,0.113621225,0.108907397,0.104623964,0.09937276,0.093190299,0.084220907,0.07230444,0.055439815,0.033933162,0.006376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.288433367,0.462874031,0.59633323,0.699103374,0.780882773,0.848833031,0.901895917,0.939269099,0.966108489,0.982021796,0.985953392,0.978673279,0.9632177,0.937519434,0.903549602,0.861487881,0.806489316,0.736794928,0.656040267,0.555987531,0.450656408,0.352274535,0.25714731,0.163207316,0.08291776,0.012587715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.884244098,-0.948341225,-0.975125865,-0.992308753,-0.99676577,-0.99015248,-0.974412365,-0.95154863,-0.922515078,-0.89006581,-0.847166211,-0.800198006,-0.74364697,-0.667730022,-0.578741341,-0.471248901,-0.331852441,-0.161817744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007926604,-0.137751905,-0.241313503,-0.3526822,-0.473081589,-0.577564077,-0.659688138,-0.715623455,-0.737799835,-0.723880597,-0.703686846,-0.676858026,-0.638888889,-0.590468657,-0.528428094,-0.448249425,-0.351900972,-0.232142857,-0.10150674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124528145,-0.273273492,-0.410863906,-0.507541321,-0.57977593,-0.638869395,-0.645330598,-0.612556201,-0.542013077,-0.452449535,-0.32144887,-0.197811545,-0.040082714,0,0,0,0,0,0,0,0,0,0,0,0,0.263144498,0.534674206,0.75091756,0.900474711,0.967293907,0.945429105,0.913708087,0.871564482,0.811921296,0.735861183,0.638405798,0.512458471,0.361111111,0.172991071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.091727096,-0.145062299,-0.182746469,-0.214158965,-0.239941766,-0.265816936,-0.286949782,-0.303386587,-0.31996233,-0.336107332,-0.349039417,-0.361793234,-0.375711457,-0.388553998,-0.403286858,-0.420997367,-0.439882547,-0.459409432,-0.488006727,-0.516869463,-0.552420477,-0.595620073,-0.642284739,-0.686333747,-0.730533703,-0.772415969,-0.810718839,-0.847319222,-0.880593644,-0.90946018,-0.936543525,-0.957331719,-0.978433528,-0.990224224,-0.996863096,-0.997235594,-0.99505678,-0.979821352,-0.958756747,-0.930843798,-0.900101155,-0.870553745,-0.847472276,-0.82893644,-0.814048377,-0.796062167,-0.774438088,-0.754425992,-0.736724523,-0.723078525,-0.71240455,-0.705061648,-0.694408713,-0.680255538,-0.660225443,-0.634682016,-0.601953371,-0.559656218,-0.508828919,-0.445652174,-0.376736889,-0.304092072,-0.225797101,-0.140732267,-0.066295366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.45657166,-0.630768276,-0.748298418,-0.834820501,-0.896033308,-0.936425256,-0.959190766,-0.965170723,-0.957025458,-0.936873758,-0.899780786,-0.849784532,-0.784504403,-0.695677116,-0.588360451,-0.45787493,-0.290459243,-0.085851054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.331981581,-0.403924876,-0.469310822,-0.518117122,-0.558966507,-0.591255515,-0.618752021,-0.64009048,-0.65412859,-0.660293235,-0.662908028,-0.657330838,-0.646426429,-0.633911047,-0.616279151,-0.594189222,-0.569614712,-0.541229192,-0.496196671,-0.443816091,-0.377630464,-0.301150318,-0.217936821,-0.136575886,-0.057004046,0,0,0,0,0,0,0.043573862,0.104945858,0.153131356,0.201948207,0.252585212,0.323338267,0.389405254,0.465343096,0.552143054,0.642573396,0.707853626,0.762053787,0.806288899,0.841536951,0.878700915,0.918060751,0.951749419,0.977489177,0.994424396,0.99916368,0.990920398,0.97896121,0.963072586,0.94058642,0.911910883,0.875169082,0.827685493,0.770625798,0.699702381,0.622336769,0.540784314,0.452888889,0.357393485,0.273829202,0.190390388,0.111974111,0.04467354,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112320913,0.255223739,0.385852208,0.507653296,0.608724748,0.693816467,0.759470744,0.821763124,0.859408485,0.910840706,0.932331802,0.944026035,0.943290738,0.950188257,0.914310631,0.863586497,0.79565342,0.721296439,0.637136866,0.570068158,0.51591455,0.472534705,0.422369447,0.36425896,0.311612632,0.266724123,0.233322496,0.210714959,0.199921445,0.184262431,0.163458329,0.134015595,0.096468678,0.048360031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.420239902,0.547123713,0.652872533,0.734121794,0.801266569,0.857952049,0.905063245,0.941137126,0.968493997,0.986172573,0.996804999,0.997544159,0.992470382,0.983778609,0.969893205,0.952132162,0.930807369,0.904033643,0.864161007,0.814426997,0.75386875,0.688225896,0.618198143,0.548695655,0.482912605,0.421861765,0.360899317,0.310058379,0.262616241,0.22117772,0.174938683,0.136408334,0.081635259,0.036735936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
